sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
ead575033d25c448fe3d,72,133,128,12136, confidence,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.0014331794809550047,-0.0014331794809550047,0.0014331794809550047,1,1,0,20,44,0.45454545454545453,12,12,0.0004419341307033921,0.00047879444444887196,0.9999993138958271,0.9999993109671712
ead575033d25c448fe3d,73,133,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.9934315282152966e-05,-0.0007138088112697005,-0.0006738744959875476,0.0006738744959875476,1,1,0,19,45,0.4222222222222222,13,13,0.00014068395094254455,0.00018225271658609145,0.9999999510188253,0.9999999463566837
ead575033d25c448fe3d,74,133,128,323, and,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00018344627460464835,-0.00037079135654494166,-0.0001873450819402933,0.0001873450819402933,1,1,0,18,46,0.391304347826087,14,14,2.2968881415798463e-05,6.430731067432317e-05,0.9999999988983681,0.9999999942514367
ead575033d25c448fe3d,75,133,128,8388, notes,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-6.16293036728166e-05,-0.0011331572895869613,-0.0010715279859141447,0.0010715279859141447,1,1,0,18,46,0.391304347826087,14,14,0.00020722317368207142,0.00027183869331375606,0.9999999176603914,0.9999999130771633
ead575033d25c448fe3d,76,133,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.077541284263134,-0.20215660333633423,-0.12461531907320023,0.12461531907320023,1,1,0,23,41,0.5609756097560976,9,9,0.04950376346865472,0.049734163995204764,0.9857375120338774,0.9857374109669823
ead575033d25c448fe3d,77,133,128,576, The,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.013041322119534016,-0.05730346590280533,-0.04426214378327131,0.04426214378327131,1,1,0,22,42,0.5238095238095238,10,10,0.001669825029002682,0.0190352660871825,0.9999930423592673,0.9987548140646691
ead575033d25c448fe3d,78,133,128,6077, sample,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.008238144218921661,-0.01319145131856203,-0.004953307099640369,0.004953307099640369,1,1,0,22,42,0.5238095238095238,10,10,0.002398936248560293,0.0026329224476344037,0.9999727246197474,0.9999726913884326
ead575033d25c448fe3d,79,133,128,842,_id,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.004032932687550783,-0.004032932687550783,0.004032932687550783,1,1,0,18,46,0.391304347826087,14,14,0.00041016960367321975,0.001394264512689415,0.9999996842223458,0.9999957389617404
ead575033d25c448fe3d,80,133,128,374, is,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.0636318115284666e-05,-0.00045122456504032016,-0.0004205882469250355,0.0004205882469250355,1,1,0,19,45,0.4222222222222222,13,13,8.951598623703347e-05,0.00011600060455184913,0.9999999946541753,0.9999999937982385
ead575033d25c448fe3d,81,133,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00047100416850298643,-0.010864864103496075,-0.010393859934993088,0.010393859934993088,1,1,0,15,49,0.30612244897959184,17,17,0.0027820163624512556,0.003124266532503627,0.9999711983053502,0.999971127185519
ead575033d25c448fe3d,82,133,128,16,1,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.7431014789035544e-05,-0.0017703588819131255,-0.00173292786712409,0.00173292786712409,1,1,0,16,48,0.3333333333333333,16,16,0.0005375928589466871,0.0005379446304246295,0.9999997075750457,0.9999997075749871
ead575033d25c448fe3d,83,133,128,20,5,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.0032537635415792465,-0.0032537635415792465,0.0032537635415792465,1,1,0,19,45,0.4222222222222222,13,13,0.001103720512500812,0.001123061854339217,0.9999985313215538,0.999998530504361
ead575033d25c448fe3d,84,133,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-9.619726915843785e-05,-0.0028663286939263344,-0.0027701314247678965,0.0027701314247678965,1,1,0,23,41,0.5609756097560976,9,9,0.0007288867026283512,0.0008071542517344868,0.9999991054336658,0.99999908470389
ead575033d25c448fe3d,85,133,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0011647114297375083,-0.001853535301052034,-0.0006888238713145256,0.0006888238713145256,1,1,0,22,42,0.5238095238095238,10,10,0.0006901732745082663,0.0007436574961211786,0.9999987591020896,0.9999987513840954
ead575033d25c448fe3d,86,133,128,35443, verdict,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.3841855067985307e-07,-0.0004433602443896234,-0.00044312182583894355,0.00044312182583894355,1,1,0,17,47,0.3617021276595745,15,15,0.00011095348974464994,0.00013806535363981975,0.9999999834710167,0.9999999825914481
ead575033d25c448fe3d,87,133,128,374, is,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.960462772236497e-07,-0.0002811751910485327,-0.0002805791447713091,0.0002805791447713091,1,1,0,21,43,0.4883720930232558,11,11,4.969308698064345e-05,8.017093183075928e-05,0.9999999984518944,0.9999999962398398
ead575033d25c448fe3d,88,133,128,330," """,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0005371319712139666,-0.005545233376324177,-0.00500810140511021,0.00500810140511021,1,1,0,20,44,0.45454545454545453,12,12,0.0010521405419601066,0.0011507371525550868,0.999993474877712,0.9999934658127322
ead575033d25c448fe3d,89,133,128,19928,correct,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0004354958946350962,-0.03742542490363121,-0.036989929008996114,0.036989929008996114,1,1,0,17,47,0.3617021276595745,15,15,0.00859923229590178,0.010354731689499626,0.9997632233638462,0.9997589677483385
ead575033d25c448fe3d,90,133,128,497,""",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.149708886165172e-05,-0.00374045898206532,-0.0036889618932036683,0.0036889618932036683,1,1,0,19,45,0.4222222222222222,13,13,0.00106123410362217,0.00113038140623443,0.9999961181688934,0.9999961155221402
ead575033d25c448fe3d,91,133,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00039295581518672407,-0.004301462322473526,-0.003908506507286802,0.003908506507286802,1,1,0,23,41,0.5609756097560976,9,9,0.0009344790822396977,0.0009514515359252177,0.9999931284585765,0.9999931279027225
ead575033d25c448fe3d,92,133,128,12136, confidence,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.5497195136049413e-06,-0.00013267113536130637,-0.00013112141584770143,0.00013112141584770143,1,1,0,26,38,0.6842105263157895,6,6,2.2978359426278104e-05,3.883140727089539e-05,0.9999999996216007,0.9999999988126965
ead575033d25c448fe3d,93,133,128,374, is,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.3841855067985307e-07,-0.00025960413040593266,-0.0002593657118552528,0.0002593657118552528,1,1,0,22,42,0.5238095238095238,10,10,5.5240613438717716e-05,8.077733039570703e-05,0.999999998030079,0.9999999963113015
ead575033d25c448fe3d,94,133,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.483612312673358e-06,-0.0011317284079268575,-0.0011262447956141841,0.0011262447956141841,1,1,0,17,47,0.3617021276595745,15,15,0.00023410580732943336,0.00033390953356767406,0.9999999368082864,0.9999999226511579
ead575033d25c448fe3d,95,133,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-8.22540732769994e-06,-0.0161847323179245,-0.0161765069105968,0.0161765069105968,1,1,0,15,49,0.30612244897959184,17,17,0.005564936330870043,0.0055650859174631775,0.9998695056897428,0.999869505689719
ead575033d25c448fe3d,96,133,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.3841855067985307e-07,-0.0011208925861865282,-0.0011206541676358484,0.0011206541676358484,1,1,0,17,47,0.3617021276595745,15,15,0.00031033431787577106,0.00037765180764662195,0.9999996751632446,0.9999996590330386
ead575033d25c448fe3d,97,133,128,24,9,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.576272320060525e-06,-0.00448020501062274,-0.004476628738302679,0.004476628738302679,1,1,0,19,45,0.4222222222222222,13,13,0.001489239760676449,0.001537671539705122,0.9999964951364496,0.9999964853586905
ead575033d25c448fe3d,98,133,128,20,5,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-9.536738616588991e-07,-0.00501825800165534,-0.005017304327793681,0.005017304327793681,1,1,0,21,43,0.4883720930232558,11,11,0.0016910481142582234,0.0017311295461339576,0.9999985927830437,0.9999985868481509
ead575033d25c448fe3d,99,133,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0001479277852922678,-0.0013340153964236379,-0.00118608761113137,0.00118608761113137,1,1,0,27,37,0.7297297297297297,5,5,0.00023362702030250716,0.0002938329810205796,0.9999998985718325,0.999999885985717
ead575033d25c448fe3d,100,133,128,323, and,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.861018856492592e-06,-0.00037865620106458664,-0.00037579518220809405,0.00037579518220809405,1,1,0,15,49,0.30612244897959184,17,17,6.073176029384516e-05,0.00011692091874543903,0.9999999955371205,0.9999999877246541
ead575033d25c448fe3d,101,133,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-4.8397800128441304e-05,-0.00037377048283815384,-0.00032537268270971254,0.00032537268270971254,1,1,0,16,48,0.3333333333333333,16,16,5.2284921375337174e-05,9.256615270722551e-05,0.9999999962438191,0.9999999916074298
ead575033d25c448fe3d,102,133,128,8388, notes,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.0007381098694168031,-0.0007381098694168031,0.0007381098694168031,1,1,0,13,51,0.2549019607843137,19,19,0.00019273633196066126,0.00023724747415648713,0.9999998804920252,0.9999998790123711
ead575033d25c448fe3d,103,133,128,374, is,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.001214005402289331,-0.01381067093461752,-0.012596665532328188,0.012596665532328188,1,1,0,19,45,0.4222222222222222,13,13,0.003832299854026176,0.0039259823863857304,0.9999517769288082,0.9999517725135209
ead575033d25c448fe3d,104,133,128,264, a,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0011179156135767698,-0.0055242497473955154,-0.004406334133818746,0.004406334133818746,1,1,0,18,46,0.391304347826087,14,14,0.0008663137025642959,0.0010683735457132446,0.9999978806010571,0.9999978555166219
ead575033d25c448fe3d,105,133,128,1140, list,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.002841128269210458,-0.002841128269210458,0.002841128269210458,1,1,0,8,56,0.14285714285714285,24,24,0.00045661189453761065,0.0008444116965618835,0.9999996270655571,0.9999995396145085
ead575033d25c448fe3d,106,133,128,315, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0001805857609724626,-0.001392705482430756,-0.0012121197214582935,0.0012121197214582935,1,1,0,19,45,0.4222222222222222,13,13,0.00024324144204775989,0.0002900412492647472,0.999999744257877,0.9999997394968835
ead575033d25c448fe3d,107,133,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0004686211177613586,-0.02130141854286194,-0.02083279742510058,0.02083279742510058,1,1,0,18,46,0.391304347826087,14,14,0.006169097231356042,0.0063820677905048005,0.9999555166176357,0.9999554821477576
ead575033d25c448fe3d,108,133,128,3897, provided,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00020549570035655051,-0.0009525052737444639,-0.0007470095733879134,0.0007470095733879134,1,1,0,19,45,0.4222222222222222,13,13,0.0001642131822066126,0.00020187425887539193,0.9999999596561785,0.9999999586808623
ead575033d25c448fe3d,109,133,128,4718, JSON,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.4305104514278355e-06,-0.0012204349040985107,-0.001219004393647083,0.001219004393647083,1,1,0,13,51,0.2549019607843137,19,19,8.122820483715523e-05,0.00028114210788291095,0.9999999964609521,0.9999999785474432
ead575033d25c448fe3d,110,133,128,6171, objects,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-4.172316494077677e-06,-0.0003400462737772614,-0.0003358739572831837,0.0003358739572831837,1,1,0,15,49,0.30612244897959184,17,17,6.462086790818169e-05,0.00010528307544809227,0.9999999949651286,0.9999999903303662
ead575033d25c448fe3d,111,133,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.66043621301651,-0.19584208726882935,0.46459412574768066,0.46459412574768066,1,1,0,19,45,0.4222222222222222,13,13,0.10907023788480404,0.11206409583592924,0.8644191056703888,0.8644003050720261
ead575033d25c448fe3d,112,133,128,576, The,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1255858838558197,-0.7268887162208557,-0.601302832365036,0.601302832365036,1,2,1,20,44,0.45454545454545453,12,12,0.021910874849867742,0.22644697881032622,0.9986694780284977,0.7062313342001889
ead575033d25c448fe3d,113,133,128,1614, model,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.046524278819561005,-0.11171764135360718,-0.06519336253404617,0.06519336253404617,1,1,0,17,47,0.3617021276595745,15,15,0.01647995963123889,0.024948226132889637,0.9992521243997439,0.9991031982027831
ead575033d25c448fe3d,114,133,128,594,'s,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.001936228945851326,-0.028500260785222054,-0.026564031839370728,0.026564031839370728,1,1,0,17,47,0.3617021276595745,15,15,0.00605222329647595,0.007597584873422396,0.9999424734673238,0.9999415066416372
ead575033d25c448fe3d,115,133,128,2033, response,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0002008474839385599,-0.001191501971334219,-0.000990654487395659,0.000990654487395659,1,1,0,14,50,0.28,18,18,0.00010195690539977891,0.0002145205379681211,0.9999999758745075,0.9999999633689597
ead575033d25c448fe3d,116,133,128,374, is,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.004085884429514408,-0.0063836234621703625,-0.0022977390326559544,0.0022977390326559544,1,1,0,23,41,0.5609756097560976,9,9,0.0013153118637712832,0.0018984796996522105,0.9999966810860692,0.9999964835160684
ead575033d25c448fe3d,117,133,128,264, a,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.007738137152045965,-0.03983670845627785,-0.03209857130423188,0.03209857130423188,1,1,0,22,42,0.5238095238095238,10,10,0.010080398104557858,0.011079639714519762,0.9997235154732542,0.9997225597687103
ead575033d25c448fe3d,118,133,128,4718, JSON,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.0033134103287011385,-0.0033134103287011385,0.0033134103287011385,1,1,0,13,51,0.2549019607843137,19,19,0.0007254620169416372,0.0009943302772475581,0.9999993192638603,0.9999992217210455
ead575033d25c448fe3d,119,133,128,1633, object,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.245195097813848e-06,-0.00038068200228735805,-0.0003754368071895442,0.0003754368071895442,1,1,0,16,48,0.3333333333333333,16,16,5.9432602715538797e-05,0.00011651542322029115,0.9999999940591412,0.9999999842563394
ead575033d25c448fe3d,120,133,128,448, with,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.000700466800481081,-0.0011993603548035026,-0.0004988935543224216,0.0004988935543224216,1,1,0,19,45,0.4222222222222222,13,13,0.00013993503168615464,0.0003014359443451705,0.9999999606669593,0.9999999151316376
ead575033d25c448fe3d,121,133,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0002805792901199311,-0.0011131525970995426,-0.0008325733069796115,0.0008325733069796115,1,1,0,16,48,0.3333333333333333,16,16,0.00010018145759395183,0.00017323793302531344,0.9999999428890531,0.9999999348524017
ead575033d25c448fe3d,122,133,128,6894, keys,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-4.529942543740617e-06,-0.0011998366098850965,-0.001195306667341356,0.001195306667341356,1,1,0,17,47,0.3617021276595745,15,15,0.00033480494380522133,0.00039419119872053147,0.9999997693109841,0.9999997659389428
ead575033d25c448fe3d,123,133,128,6077, sample,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-7.033100700937212e-05,-0.0006656814948655665,-0.0005953504878561944,0.0005953504878561944,1,1,0,21,43,0.4883720930232558,11,11,8.131655360388802e-05,0.0001570699542710041,0.9999999802727988,0.99999997044381
ead575033d25c448fe3d,124,133,128,842,_id,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.011261825449764729,-0.011261825449764729,0.011261825449764729,1,1,0,14,50,0.28,18,18,0.0038410014018861556,0.0038946360005965982,0.9999383006288025,0.9999382907857154
ead575033d25c448fe3d,125,133,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-6.9141146923357155e-06,-0.0006139777251519263,-0.0006070636104595906,0.0006070636104595906,1,1,0,18,46,0.391304347826087,14,14,0.00011480570714338234,0.000190937463927552,0.9999999884075799,0.9999999676969479
ead575033d25c448fe3d,126,133,128,35443, verdict,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-0.0004644507134798914,-0.0004644507134798914,0.0004644507134798914,1,1,0,14,50,0.28,18,18,6.02989382648146e-05,0.0001274623545882084,0.9999999970921997,0.9999999859277573
ead575033d25c448fe3d,127,133,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.960462772236497e-07,-0.000543446687515825,-0.0005428506412386014,0.0005428506412386014,1,1,0,19,45,0.4222222222222222,13,13,9.540289893987961e-05,0.00018106203892190675,0.9999999907062604,0.9999999641011564
0c7a3248234f94699a83,0,128,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.577769160270691,-2.5307040214538574,-0.9529348611831665,0.9529348611831665,1,2,1,16,48,0.3333333333333333,16,16,0.09443853605002507,0.3723259523533034,0.8069604533453009,0.22297167997754183
0c7a3248234f94699a83,1,128,128,11622,用,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.9204877614974976,-7.205157279968262,-5.284669518470764,5.284669518470764,1,78,77,7,58,0.1206896551724138,25,26,0.5434062701805467,0.6268445089338692,0.042077354713285026,0.030199783416781582
0c7a3248234f94699a83,2,128,128,104811,中文,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.3073917031288147,-1.9705168008804321,-1.6631250977516174,1.6631250977516174,1,2,1,14,50,0.28,18,18,0.20355766077244958,0.2366510518436776,0.5558384038239765,0.5547328186283575
0c7a3248234f94699a83,3,128,128,61443,写,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0860018730163574,-1.0224508047103882,0.06355106830596924,0.06355106830596924,1,1,0,16,48,0.3333333333333333,16,16,0.0912589511376217,0.16324447925652824,0.9100525755192101,0.904130606368139
0c7a3248234f94699a83,4,128,128,46944,一个,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.9481894969940186,-1.2976856231689453,-0.34949612617492676,0.34949612617492676,1,1,0,18,46,0.391304347826087,14,14,0.0707259021837867,0.12662531240665442,0.9520805365577794,0.9481956843079001
0c7a3248234f94699a83,5,128,128,10455, incident,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.48692768812179565,-1.1152541637420654,-0.6283264756202698,0.6283264756202698,1,1,0,17,47,0.3617021276595745,15,15,0.08264148226287976,0.16564493654883417,0.946602714056274,0.9347962596030395
0c7a3248234f94699a83,6,128,128,5185, note,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.009669491089880466,-0.021438760682940483,-0.011769269593060017,0.011769269593060017,1,1,0,22,42,0.5238095238095238,10,10,0.0018655501774706294,0.002255693156075808,0.9999960003799785,0.9999959318219621
0c7a3248234f94699a83,7,128,128,3837,，,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7616044878959656,-0.36115527153015137,0.4004492163658142,0.4004492163658142,1,1,0,16,48,0.3333333333333333,16,16,0.059854463072714775,0.09714318613897939,0.9680956947652485,0.9671703035636109
0c7a3248234f94699a83,8,128,128,100220,主题,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.9726769328117371,-0.29358065128326416,0.6790962815284729,0.6790962815284729,1,1,0,14,50,0.28,18,18,0.11542993029773582,0.1559175026483863,0.936938158721302,0.9352523332827224
0c7a3248234f94699a83,9,128,128,20412,是,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.024218430742621422,-0.018831048160791397,0.005387382581830025,0.005387382581830025,1,1,0,18,46,0.391304347826087,14,14,0.0005763385461684022,0.0010315486741894768,0.9999786703186256,0.9999786245161794
0c7a3248234f94699a83,10,128,128,11864, worker,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.012930593453347683,-0.05238841101527214,-0.03945781756192446,0.03945781756192446,1,1,0,21,43,0.4883720930232558,11,11,0.003583180474109578,0.0061993875605532225,0.9999755114282451,0.9999720264470736
0c7a3248234f94699a83,11,128,128,55616, 返回,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.005359448026865721,-0.0284358412027359,-0.02307639317587018,0.02307639317587018,1,1,0,24,40,0.6,8,8,0.005110185150554411,0.006035676990087405,0.9999821444966244,0.9999813352171257
0c7a3248234f94699a83,12,128,128,34187,了,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0018678138731047511,-0.012737230397760868,-0.010869416524656117,0.010869416524656117,1,1,0,21,43,0.4883720930232558,11,11,0.0034866555738833007,0.003513062673006973,0.9999525654835629,0.9999525651735385
0c7a3248234f94699a83,13,128,128,32100,错误,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00011955977242905647,-0.004062495660036802,-0.003942935887607746,0.003942935887607746,1,1,0,18,46,0.391304347826087,14,14,0.00066674636968303,0.0008578916042914611,0.9999996542856503,0.9999996410046667
0c7a3248234f94699a83,14,128,128,108048,量化,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.01559667382389307,-0.057156551629304886,-0.041559877805411816,0.041559877805411816,1,1,0,16,48,0.3333333333333333,16,16,0.008588623584430995,0.008914917134414196,0.9991959012583544,0.9991958573265536
0c7a3248234f94699a83,15,128,128,71109,版本,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0371154530730564e-05,-0.0011718557216227055,-0.001161484567091975,0.001161484567091975,1,1,0,15,49,0.30612244897959184,17,17,0.00028156852111604815,0.0003194169709529886,0.9999999285405556,0.9999999279701972
0c7a3248234f94699a83,16,128,128,9370,的,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00016711745411157608,-0.0015797051601111889,-0.0014125877059996128,0.0014125877059996128,1,1,0,16,48,0.3333333333333333,16,16,0.00028198214894243685,0.0003341429473959895,0.999999881971328,0.9999998812779706
0c7a3248234f94699a83,17,128,128,66017,输出,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00026806574896909297,-0.006510357838124037,-0.006242292089154944,0.006242292089154944,1,1,0,17,47,0.3617021276595745,15,15,0.001482431155699581,0.0015974141163113528,0.9999903658374725,0.9999903588531812
0c7a3248234f94699a83,18,128,128,1773,。,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5752958059310913,-1.1389005184173584,-0.5636047124862671,0.5636047124862671,1,1,0,22,42,0.5238095238095238,10,10,0.035568009346072516,0.041171576343046704,0.8957129758435575,0.8956020442786682
0c7a3248234f94699a83,19,128,128,1406,"


",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.9346144199371338,-4.7210187911987305,-2.7864043712615967,2.7864043712615967,1,17,16,13,51,0.2549019607843137,19,19,0.22282472955160743,0.5385694637453924,0.35551442796565486,0.055682782713856835
0c7a3248234f94699a83,20,128,128,334,**,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7231910228729248,-6.740170478820801,-6.016979455947876,6.016979455947876,1,113,112,10,55,0.18181818181818182,22,23,0.47611925425277735,0.5930890411416465,0.0658700894230823,0.03127618512402591
0c7a3248234f94699a83,21,128,128,39245,Inc,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0023011888843029737,-1.0770041942596436,-1.0747030053753406,1.0747030053753406,1,1,0,14,50,0.28,18,18,0.13941483133186663,0.2765234665427592,0.9790443748284966,0.889220009808701
0c7a3248234f94699a83,22,128,128,1713,ident,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-7.152555099310121e-07,-0.0002076410164590925,-0.00020692576094916149,0.00020692576094916149,1,1,0,15,49,0.30612244897959184,17,17,6.524426802970744e-05,6.746676187627517e-05,0.999999996551544,0.9999999965489993
0c7a3248234f94699a83,23,128,128,7036, Note,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.005325298756361008,-0.28557926416397095,-0.28025396540760994,0.28025396540760994,1,1,0,23,41,0.5609756097560976,9,9,0.08029292196573413,0.08263360282616657,0.9811733166894598,0.9811535849126108
0c7a3248234f94699a83,24,128,128,25,:,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7604085206985474,-0.340678334236145,0.41973018646240234,0.41973018646240234,1,1,0,20,44,0.45454545454545453,12,12,0.16586215854483477,0.16766932486406455,0.79397025173395,0.7939642451930842
0c7a3248234f94699a83,25,128,128,81857, Incorrect,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.4164288640022278,-1.869405746459961,-1.4529768824577332,1.4529768824577332,1,2,1,19,45,0.4222222222222222,13,13,0.14626505858564054,0.1655402909386934,0.5876744254018385,0.5873447324192926
0c7a3248234f94699a83,26,128,128,31441, Quant,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0034579976927489042,-0.1374838799238205,-0.1340258822310716,0.1340258822310716,1,1,0,18,46,0.391304347826087,14,14,0.04103692367816213,0.041286980017886325,0.9911614625957149,0.991161425158089
0c7a3248234f94699a83,27,128,128,1506,ized,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5759405493736267,-0.5560497641563416,0.019890785217285156,0.019890785217285156,1,1,0,24,40,0.6,8,8,0.011598979749046261,0.011654440636755525,0.9978794628319986,0.9978794582367477
0c7a3248234f94699a83,28,128,128,9258, Output,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00018010901112575084,-0.06864085793495178,-0.06846074892382603,0.06846074892382603,1,1,0,14,50,0.28,18,18,0.021925905868175936,0.022396824538030644,0.9989642204622755,0.9989640787751526
0c7a3248234f94699a83,29,128,128,75264, Returned,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.12072534114122391,-1.7651889324188232,-1.6444635912775993,1.6444635912775993,1,2,1,20,44,0.45454545454545453,12,12,0.317662453602652,0.32145788604860465,0.3565770092793421,0.3565455537306514
0c7a3248234f94699a83,30,128,128,553, by,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.000740968796890229,-0.028447195887565613,-0.027706227090675384,0.027706227090675384,1,1,0,19,45,0.4222222222222222,13,13,0.008551765656913464,0.00860343979269658,0.9997857006309137,0.999785695779988
0c7a3248234f94699a83,31,128,128,33086, Worker,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.602679812000133e-05,-0.008881470188498497,-0.008825443390378496,0.008825443390378496,1,1,0,19,45,0.4222222222222222,13,13,0.002565095671324327,0.0026476206104878055,0.9999916905710083,0.9999916880220752
0c7a3248234f94699a83,32,128,128,56177,"**

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.31519266963005066,-0.08221311122179031,0.23297955840826035,0.23297955840826035,1,1,0,17,47,0.3617021276595745,15,15,0.06779830349106386,0.06842378996841976,0.9505170888944805,0.9505166573734002
0c7a3248234f94699a83,33,128,128,334,**,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.009380078874528408,-2.267638921737671,-2.2582588428631425,2.2582588428631425,1,4,3,12,52,0.23076923076923078,20,20,0.41532881313513625,0.502360471078116,0.47112340225576194,0.3693343678928841
